x_m,y_m,w_tr_right_m,w_tr_left_m,psi_rad,kappa_radpm,vx_mps
-2.161750,2.479348,0.540817,1.063483,-3.131018,0.011664,8.750378
-2.412124,2.476335,0.570753,1.068847,-3.128303,0.010024,8.759527
-2.662622,2.472691,0.621200,1.078800,-3.125659,0.011081,8.762807
-2.913162,2.468351,0.638728,1.040972,-3.123270,0.007991,8.761229
-3.163699,2.463509,0.627583,0.952317,-3.121443,0.006587,8.755797
-3.414497,2.458248,0.634910,0.864290,-3.118276,0.018649,8.747558
-3.665556,2.451806,0.657854,0.811646,-3.113506,0.019362,8.737526
-3.916582,2.444142,0.604655,0.712145,-3.109212,0.014837,8.726651
-4.167492,2.435547,0.532153,0.617847,-3.105922,0.011368,8.715765
-4.418309,2.426238,0.520700,0.608300,-3.103477,0.008116,8.705677
-4.669029,2.416421,0.553476,0.665324,-3.101862,0.004757,8.697198
-4.919643,2.406309,0.634261,0.791139,-3.101167,0.000778,8.691140
-5.170102,2.396154,0.647149,0.868551,-3.101864,-0.006346,8.688319
-5.420288,2.386409,0.635014,0.936986,-3.105285,-0.020997,8.689556
-5.670236,2.377987,0.619945,1.003355,-3.111482,-0.028524,8.695709
-5.920345,2.371347,0.630273,1.069727,-3.116523,-0.011765,8.707620
-6.170825,2.365435,0.613704,1.086296,-3.117753,0.001925,8.726095
-6.421561,2.359396,0.603956,1.096044,-3.115909,0.012772,8.513957
-6.672428,2.352549,0.602740,1.097260,-3.111358,0.023514,8.145399
-6.923138,2.344226,0.613987,1.086013,-3.104618,0.030257,7.765116
-7.173441,2.334016,0.631271,1.068729,-3.095734,0.040685,7.373085
-7.423307,2.321273,0.642490,1.057510,-3.083845,0.054373,6.970699
-7.672658,2.305155,0.652923,1.047077,-3.068759,0.066406,6.565028
-7.921360,2.284934,0.679144,1.042356,-3.050575,0.079313,6.164650
-8.169439,2.259814,0.727553,1.051247,-3.028604,0.096690,5.778193
-8.417321,2.228656,0.754352,1.029948,-3.000789,0.125676,5.414331
-8.665147,2.189552,0.761893,0.972007,-2.966444,0.148252,5.081772
-8.912095,2.141100,0.801092,0.912508,-2.929945,0.142319,4.789277
-9.157197,2.083827,0.885234,0.864066,-2.894244,0.141781,4.543455
-9.399555,2.018007,0.957011,0.787489,-2.856531,0.159219,4.341978
-9.637752,1.943004,1.010507,0.689493,-2.810725,0.209341,4.180272
-9.868992,1.856758,1.098320,0.633980,-2.744020,0.338319,4.054050
-10.086377,1.754611,1.224329,0.641771,-2.633872,0.590617,3.959351
