x_m,y_m
5.636000,3.275000
5.686000,3.275000
5.736000,3.275000
5.786000,3.275000
5.836000,3.275000
5.886000,3.275000
5.936000,3.275000
5.986000,3.275000
6.036000,3.275000
6.086000,3.275000
6.136000,3.275000
6.186000,3.275000
6.236000,3.275000
6.286000,3.275000
6.336000,3.275000
6.386000,3.275000
6.436000,3.275000
6.486000,3.275000
6.536000,3.275000
6.586000,3.275000
6.636000,3.275000
6.686000,3.275000
6.736000,3.275000
6.786000,3.275000
6.836000,3.275000
6.886000,3.275000
6.936000,3.275000
6.986000,3.275000
7.036000,3.275000
7.086000,3.275000
7.136000,3.275000
7.136000,3.225000
7.136000,3.175000
7.136000,3.125000
7.136000,3.075000
7.136000,3.025000
7.136000,2.975000
7.136000,2.925000
7.136000,2.875000
7.136000,2.825000
7.136000,2.775000
7.136000,2.725000
7.136000,2.675000
7.136000,2.625000
7.136000,2.575000
7.136000,2.525000
7.136000,2.475000
7.136000,2.425000
7.136000,2.375000
7.136000,2.325000
7.136000,2.275000
7.136000,2.225000
7.136000,2.175000
7.136000,2.125000
7.136000,2.075000
7.136000,2.025000
7.136000,1.975000
7.086000,1.925000
7.086000,1.875000
7.086000,1.825000
7.086000,1.775000
7.036000,1.725000
7.036000,1.675000
7.036000,1.625000
6.986000,1.575000
6.986000,1.525000
6.986000,1.475000
6.936000,1.425000
6.936000,1.375000
6.886000,1.325000
6.886000,1.275000
6.886000,1.225000
6.836000,1.175000
6.836000,1.125000
6.836000,1.075000
6.786000,1.025000
6.786000,0.975000
6.786000,0.925000
6.736000,0.875000
6.736000,0.825000
6.736000,0.775000
6.686000,0.725000
6.686000,0.675000
6.636000,0.625000
6.636000,0.575000
6.586000,0.525000
6.536000,0.475000
6.536000,0.425000
6.486000,0.375000
6.436000,0.325000
6.436000,0.275000
6.386000,0.225000
6.336000,0.175000
6.286000,0.125000
6.236000,0.075000
6.186000,0.025000
6.136000,-0.025000
6.086000,-0.075000
6.036000,-0.075000
5.986000,-0.125000
5.936000,-0.175000
5.886000,-0.175000
5.836000,-0.225000
5.786000,-0.225000
5.736000,-0.275000
5.686000,-0.275000
5.636000,-0.275000
5.586000,-0.325000
5.536000,-0.325000
5.486000,-0.325000
5.436000,-0.375000
5.386000,-0.375000
5.336000,-0.375000
5.286000,-0.375000
5.236000,-0.425000
5.186000,-0.425000
5.136000,-0.425000
5.086000,-0.425000
5.036000,-0.425000
4.986000,-0.425000
4.936000,-0.425000
4.886000,-0.425000
4.836000,-0.475000
4.786000,-0.475000
4.736000,-0.475000
4.686000,-0.475000
4.636000,-0.475000
4.586000,-0.475000
4.536000,-0.475000
4.486000,-0.475000
4.436000,-0.475000
4.386000,-0.475000
4.336000,-0.475000
4.286000,-0.475000
4.236000,-0.475000
4.186000,-0.475000
4.136000,-0.475000
4.086000,-0.475000
4.036000,-0.475000
3.986000,-0.475000
3.936000,-0.475000
3.886000,-0.475000
3.836000,-0.475000
3.786000,-0.475000
3.736000,-0.475000
3.686000,-0.475000
3.636000,-0.475000
3.586000,-0.475000
3.536000,-0.475000
3.486000,-0.475000
3.436000,-0.475000
3.386000,-0.475000
3.336000,-0.475000
3.286000,-0.475000
3.236000,-0.525000
3.186000,-0.525000
3.136000,-0.525000
3.086000,-0.525000
3.036000,-0.525000
2.986000,-0.525000
2.936000,-0.525000
2.886000,-0.525000
2.836000,-0.525000
2.786000,-0.525000
2.736000,-0.525000
2.686000,-0.525000
2.636000,-0.525000
2.586000,-0.525000
2.536000,-0.525000
2.486000,-0.525000
2.436000,-0.525000
2.386000,-0.525000
2.336000,-0.525000
2.286000,-0.525000
2.236000,-0.525000
2.186000,-0.525000
2.136000,-0.525000
2.086000,-0.525000
2.036000,-0.525000
1.986000,-0.525000
1.936000,-0.525000
1.886000,-0.525000
1.836000,-0.525000
1.786000,-0.525000
1.736000,-0.525000
1.686000,-0.525000
1.636000,-0.525000
1.586000,-0.525000
1.536000,-0.525000
1.486000,-0.525000
1.436000,-0.525000
1.386000,-0.525000
1.336000,-0.525000
1.286000,-0.525000
1.236000,-0.525000
1.186000,-0.525000
1.136000,-0.525000
1.086000,-0.525000
1.036000,-0.525000
0.986000,-0.525000
0.936000,-0.525000
0.886000,-0.525000
0.836000,-0.525000
0.786000,-0.525000
0.736000,-0.525000
0.686000,-0.525000
0.636000,-0.525000
0.586000,-0.525000
0.536000,-0.525000
0.486000,-0.525000
0.436000,-0.525000
0.386000,-0.575000
0.336000,-0.575000
0.286000,-0.575000
0.236000,-0.575000
0.186000,-0.575000
0.136000,-0.575000
0.086000,-0.575000
0.036000,-0.575000
-0.014000,-0.575000
-0.064000,-0.575000
-0.114000,-0.575000
-0.164000,-0.575000
-0.214000,-0.575000
-0.264000,-0.575000
-0.314000,-0.575000
-0.364000,-0.575000
-0.414000,-0.575000
