x_m,y_m,psi_rad,v_mps
5.2446114942226965,-2.9695763406661597,1.9909415647529436,6.926365673601995
5.164541242980412,-2.8275736091808676,2.189931711860277,6.850972995688755
5.063487463714302,-2.713540284645499,2.412578191304767,6.762906504723522
4.951089283304779,-2.635070144565789,2.6701568702446066,6.682974500609221
4.843289279718358,-2.5978255023044405,2.979047229655105,6.630668663102022
4.747851405546512,-2.5991961391408096,-2.9528338379768755,6.597963484340478
4.657093769695019,-2.6376037004962503,-2.606384302907795,6.547394845067587
4.564291287000784,-2.7207058877698014,-2.315988344254428,6.46248883926428
4.473914925447039,-2.8532328163188834,-2.1047739281200224,6.368411866061041
4.39070689602873,-3.0316968787861818,-1.973734634896459,6.298928102994346
4.313170051864298,-3.2455251391318036,-1.9130364559141146,6.273207109633779
4.233846512969084,-3.4842120425987493,-1.9094815343741693,6.296274163646521
4.143170871279903,-3.738173007701212,-1.9506181677041283,6.365589247788978
4.032411671907482,-3.997460725248851,-2.0259845982058633,6.475199125322076
3.8955780453362996,-4.251425095820802,-2.123766250108319,6.616984185555249
3.7315622848101793,-4.490636352914626,-2.2340602889130823,6.779888596342637
3.5418165100508676,-4.707855122454756,-2.350024319221703,6.943750433881012
3.3307171115225835,-4.898262708641094,-2.4647915567993617,6.999999612543634
3.106402659664507,-5.063713292125119,-2.5428801061241533,6.972878004531833
2.8749469267333883,-5.208623408752635,-2.6178216294734646,6.95484704905632
2.6373342168799994,-5.333753108930447,-2.698066454616385,6.944571255561398
2.3939092861443605,-5.436495422364866,-2.792342939793076,6.942849736079289
2.1457553200868293,-5.512466467316217,-2.9065402778522675,6.949945698243098
1.895367419634005,-5.555888775726611,-3.0433465589925675,6.9642631705523
1.647263852234004,-5.561702942027143,3.0859312195066395,6.981691502924063
1.4058800789079138,-5.528568203003577,2.9297902800537865,6.99598038729621
1.174223125895615,-5.459731433917831,2.788257661206642,6.999999927638999
0.952668694365918,-5.361552245495473,2.6758748492270175,6.999999898456573
0.7394117607502979,-5.241673847355823,2.5956659216628313,6.999999829492676
0.5317490395566682,-5.106484508570033,2.544880994260581,6.999999773484074
0.3263789703656972,-4.961746981963654,2.5204668453728165,6.999999727109895
0.11967387153282516,-4.812150385320525,2.5194174473740074,6.9999996876932515
-0.09154846677751394,-4.66240846134113,2.538495017367505,6.999999653187977
-0.30993358209758526,-4.516533234523214,2.5758363122650305,6.999999621987058
-0.5383353130881128,-4.378886834539771,2.6320160530999375,6.9999995934851515
-0.7789384381361701,-4.254632005146743,2.7085004980891254,6.999999569042488
-1.0325588996197756,-4.147490885691679,2.7874061422763083,6.99999967538362
-1.2976865439847993,-4.060857666964724,2.8743968909877724,6.999999680066524
-1.5716812949974346,-4.000027793917655,2.9730390290062823,6.999999664626506
-1.849889435952935,-3.966801896159404,3.06851447236468,6.999999628068981
-2.1284336379137114,-3.9590814624331943,-3.13039524134322,6.999999584514038
-2.4047885587198765,-3.9727555241347092,-3.061324999443211,6.999999556229602
-2.677246537513498,-4.002876513044792,-3.010641629575767,6.9999995514497515
-2.9452187586756056,-4.043488948735125,-2.979689119155021,6.999999562441389
-3.2090176161279595,-4.089219854375797,-2.9672611972029204,6.999999579044099
-3.469397216183893,-4.135308215172373,-2.97079801466083,6.999999594662779
-3.7258233727930055,-4.178226924551176,-2.9886195664455517,6.999999584359667
-3.974771352835891,-4.217174424976617,-2.9939348586958086,6.9999995465717975
-4.213657680172065,-4.249872415663958,-3.025544965668972,6.9999995032348625
-4.443229282763913,-4.2707550082577885,-3.0810421564438015,6.999999462704415
-4.664853985015421,-4.276271765939567,3.127899187020863,6.999999439759698
-4.879645802597207,-4.26402113113954,3.0404380682430467,6.999999451515353
-5.088035842610428,-4.232781538245653,2.9445192562527356,6.99999949851728
-5.289620016236117,-4.181808407323916,2.84359826782141,6.999999554971229
-5.486082402047803,-4.110049910014885,2.746118793156992,6.999999595000251
-5.679937965354513,-4.018248699318322,2.660980277732111,6.999999574589218
-5.871826564462711,-3.9084020768825085,2.5907659355862123,6.999999520354284
-6.059961761799602,-3.78103889884459,2.5094418698690313,6.999999522090231
-6.244009535587244,-3.6386778107030127,2.4631640889592834,6.999999532000948
-6.423921320587263,-3.48418501804276,2.4058230050796325,6.999999540531763
-6.59893871752394,-3.320057212938673,2.3729629999399093,6.9999995471868806
-6.768077328916548,-3.1489379353212104,2.328017603142911,6.999999551848694
-6.9300781230905395,-2.9714154313143433,2.2929772384432505,6.999999554495169
-7.085180770924879,-2.787960781640973,2.252891751060784,6.999999555149752
-7.233354768032324,-2.5984568977777713,2.2159321153339477,6.999999553677707
-7.37418169146755,-2.4037958455440447,2.1774541494233346,6.999999552577506
-7.506469615647029,-2.205027194857691,2.13604087479448,6.922122813846175
-7.62823365565205,-2.003522624547635,2.0874530558244926,6.841625685014042
-7.736498538575787,-1.800738936948271,2.027335195848316,6.772345293800259
-7.828031537798813,-1.5978463026370093,1.9514951257622257,6.718658932797235
-7.89892503360523,-1.3970351429632328,1.855788918703686,6.684928310757699
-7.945326563279467,-1.2023550484887136,1.7330628365375642,6.674596890338939
-7.963015431022749,-1.0200886852610407,1.5743493809644509,6.6887707044751865
-7.949735192132918,-0.8555047654409499,1.3771168899359816,6.724820634549414
-7.906442216738535,-0.7133587977526212,1.1444346861987298,6.776417399432657
-7.8345051247777775,-0.5953292844735987,0.8879606709231675,6.835764814065477
-7.730987203276881,-0.4986825744729665,0.6370873545958692,6.895648926215371
-7.5907977553495805,-0.4201098358597998,0.4248255231403594,6.948635768012922
-7.416486840337131,-0.36115262969765016,0.2622642638664637,6.986070630207235
-7.216029757119385,-0.322457597217257,0.14359692253452128,7.000000017370027
-6.997396824416637,-0.30150668073819187,0.0659082792007431,6.999999535021902
