1.882514346163731034e+01,-2.148126143331571813e-01,-4.258545759874394349e-02,6.999999556229601794e+00,1.892312569083984375e+00,-6.284679134655982158e-02,6.609818516599109905e+00
1.908362272611097055e+01,-2.288877732347692207e-01,-5.988162090968640605e-02,6.999999551449751500e+00,1.492386715024141219e+00,-6.617366758095652446e-02,6.662341165107677377e+00
1.934227584858729188e+01,-2.476716057662962378e-01,-7.795793504586007172e-02,6.999999562441389322e+00,1.042514149926438760e+00,-6.885025823023087355e-02,6.730479721771875035e+00
1.960098736011606846e+01,-2.712038415314956263e-01,-9.657712267560744634e-02,6.999999579044098752e+00,5.638787615304580170e-01,-7.059636759199650058e-02,6.818420852029072776e+00
1.985966862155124346e+01,-2.993906728670626127e-01,-1.154169606515511315e-01,6.999999594662779323e+00,6.859545641816733319e-02,-6.320075445542544523e-02,6.933086958149288215e+00
2.011825700148324358e+01,-3.316906443486961065e-01,-1.319840001674058849e-01,6.999999584359667182e+00,-4.352023183258253991e-01,7.088401750243225607e-02,7.085228590197242937e+00
2.037670338164414119e+01,-3.629942227352230821e-01,-1.138560793249783626e-01,6.999999546571797460e+00,-9.375932657079447674e-01,6.932651522268432065e-02,7.310094659346766832e+00
2.063496041020550109e+01,-3.889789787474494664e-01,-9.668423064595545180e-02,6.999999503234862530e+00,-1.422519150724806947e+00,6.665955976538368022e-02,7.565324417593128459e+00
2.089305455235472664e+01,-4.101419416833577691e-01,-8.073714772067246137e-02,6.999999462704415087e+00,-1.866057137615604544e+00,6.309518263180327602e-02,7.833697954161874755e+00
2.115108776019872394e+01,-4.270703701447076672e-01,-6.616267648205460816e-02,6.999999439759697850e+00,-2.238181705604539662e+00,5.913049008940986923e-02,8.089289321256213583e+00
2.140914192831684915e+01,-4.403681880000917537e-01,-5.293495104197044193e-02,6.999999451515352966e+00,-2.508464217430252496e+00,5.557976351586816494e-02,8.299990470581816382e+00
2.166729212049640907e+01,-4.505763786091478429e-01,-4.081394996680128007e-02,6.999999498517279761e+00,-2.654663695802786716e+00,5.337932149497871120e-02,8.435610680953093521e+00
2.192560777586208332e+01,-4.580993712627895453e-01,-2.935474438888857618e-02,6.999999554971228832e+00,-2.670831287351453476e+00,5.312229303034722572e-02,8.479000166280625805e+00
2.218419835681138252e+01,-4.631543605483943726e-01,-1.800213598652247379e-02,6.999999595000250707e+00,-2.570616850544331644e+00,5.466923711837126665e-02,8.433227429932522057e+00
2.244316772390575920e+01,-4.657587252128106980e-01,-6.247159244641921697e-03,6.999999574589217843e+00,-2.383766177853305468e+00,5.728145455468595243e-02,8.319388266011030098e+00
2.270243960571052710e+01,-4.657587054943153060e-01,6.247340364387858093e-03,6.999999520354283966e+00,-2.147853606258726789e+00,-5.419052723300420149e-02,8.167026173458342697e+00
2.296178882314772807e+01,-4.657084150627007202e-01,-5.794252139024662178e-03,6.999999522090231352e+00,-1.899457551574840641e+00,4.921972847751165253e-02,8.012414981368831235e+00
