9.498306502695377240e-01,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00,0.000000000000000000e+00,1.573426048748853903e-02,4.000000000000000000e+00,1.249772619980449653e-02,2.374567977962853960e-01,4.768351225370665025e-02
9.998200053801304943e-01,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00,0.000000000000000000e+00,2.014305447309386668e-02,4.000000000000000000e+00,1.249772619980449653e-02,2.499545239960898890e-01,6.104781580010774922e-02
1.049814312379176773e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00,0.000000000000000000e+00,2.448685293320591871e-02,4.000000000000000000e+00,1.249772619980449653e-02,2.624522501958944098e-01,7.421741897481913541e-02
1.099802255108502713e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00,0.000000000000000000e+00,2.850366185268815231e-02,4.000000000000000000e+00,1.249772619980449653e-02,2.749499763956989029e-01,8.639813246029297289e-02
1.149790587017432086e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00,0.000000000000000000e+00,3.211764278323603339e-02,4.000000000000000000e+00,1.249772619980449653e-02,2.874477025955033960e-01,9.735966944909892062e-02
1.199779643029288412e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00,-2.069745622410141372e+00,3.543102617690156025e-02,4.000000000000000000e+00,1.253839966780718844e-02,2.999454287953078890e-01,1.074116964497324883e-01
1.249769919849277100e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.974048702175527303e+00,-3.999999999999989786e+00,3.859463613196952025e-02,3.974048702175527303e+00,1.265999985463553933e-02,3.124838284631150653e-01,1.170115466189417114e-01
1.299760818427267761e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.923408702756985278e+00,-3.999999999999980904e+00,4.171018422997738867e-02,3.923408702756985278e+00,1.282555510760181004e-02,3.251438283177506272e-01,1.264678465422585107e-01
1.349750074075443784e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.872106482326578281e+00,-3.999999999999981792e+00,4.489703285745427069e-02,3.872106482326578281e+00,1.299778030763993134e-02,3.379693834253524320e-01,1.361431035428415093e-01
1.399743273335342320e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.820115361096018791e+00,-3.999999999999983569e+00,4.846179764336715212e-02,3.820115361096018791e+00,1.317713572837858442e-02,3.509671637329923599e-01,1.469690047518295850e-01
1.449740389454879042e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.767406818182504669e+00,-3.999999999999980460e+00,5.293121005192601841e-02,3.767406818182504669e+00,1.336412737730858710e-02,3.641442994613709461e-01,1.605475703021024547e-01
