s_m,ey_m,epsi_rad,v_mps,a_mps2,delta_rad,sdot_mps,dt_s,t_s,curvature_1pm,x_m,y_m,psi_rad,v_mps,x_rollout_m,y_rollout_m,psi_rollout_rad,v_rollout_mps,psi_err_rad,xy_err_m,v_err_mps
9.096473711315406,0.0,0.0,1.7559431827484506,-1.2074586456872214,0.35841486576330034,1.7559431827484506,0.028753810256126944,2.7835308653307025,1.1351339836647603,5.115814248371224,-2.1962993251622986,2.7258847210709876,1.7559431827484506,5.139870142841254,-2.208559232015305,2.730709313565631,1.7559431827484506,0.004824592494643287,0.026999840273556747,0.0
9.145938117491035,0.0,0.0,1.7212241459582402,-1.1505552363602671,0.37173333990039603,1.7212241459582402,0.029331352632189153,2.8122846755868296,1.181389712077677,5.070047841380459,-2.177507203280417,2.7819791627407247,1.7212241459582402,5.093498271195964,-2.1899026116054494,2.787455688477373,1.7212241459582402,0.005476525736648252,0.026524871462010702,0.0
9.195592648259002,0.0,0.0,1.6874768045977455,-1.0281301223357138,0.3853313698517642,1.6874768045977455,0.029896938348066893,2.841616028219019,1.2291147219573215,5.022857698414769,-2.161351227598325,2.8402439332475082,1.6874768045977455,5.04612497955386,-2.173960985363077,2.846514429104624,1.6874768045977455,0.006270495857115588,0.02646454916470786,0.0
9.24524440370374,0.0,0.0,1.6567388617164842,-0.8715059102225832,0.39830630207764683,1.6567388617164842,0.030417634765386965,2.8715129665670855,1.2751460365369978,4.975219240011242,-2.1480330851878473,2.903232319443407,1.6567388617164842,4.997878300292041,-2.1609010352263263,2.9079589861573094,1.6567388617164842,0.004726666713902539,0.026057957537030288,0.0
9.294910106584547,0.0,0.0,1.6302297132434576,-0.7120604601579271,0.4099692527110997,1.6302297132434576,0.03087310587541575,2.9019306013324724,1.3169534833481669,4.926334746918246,-2.1378981253519584,2.969133676805128,1.6302297132434576,4.948909741180392,-2.150884817787343,2.9717046902749304,1.6302297132434576,0.0025710134698022635,0.02604389652773191,0.0
9.344833608206944,0.0,0.0,1.6082461952673046,-0.5707990362599371,0.4199870534360847,1.6082461952673046,0.03125749598507904,2.932803707207888,1.3532030845925738,4.876853389961774,-2.1308988037319114,3.0332535775766254,1.6082461952673046,4.899395981887592,-2.144060181096169,3.037540386485987,1.6082461952673046,0.004286808909361728,0.026103453887528952,0.0
9.394571088861355,0.0,0.0,1.5904044466831226,-0.4523227308625339,0.4283558100233683,1.5904044466831226,0.03157459577674695,2.964061203192967,1.3837348586984557,4.827443001310374,-2.1271421698844386,3.1000070325244615,1.5904044466831226,4.8495378124386095,-2.1405529572335174,3.1051882330618628,1.5904044466831226,0.0051812005374012315,0.025846274317870666,0.0
9.444347986910742,0.0,0.0,1.5761225392955038,-0.34565512317591623,0.43521284010740746,1.5761225392955038,0.031828737750495176,2.995635798969714,1.4089256800739776,4.777385663827584,-2.1267599904514904,-3.1152682174578064,1.5761225392955038,4.79955695645453,-2.140462125356293,3.174362390650417,1.5761225392955038,0.006445300928636044,0.0260636666203948,0.0
9.494384834792857,0.0,0.0,1.5651207730278225,-0.23287733179974834,0.4405928438219692,1.5651207730278225,0.032016867058677165,3.0274645367202093,1.428802933041602,4.7274039778753965,-2.1297762492468757,-3.04682891788677,1.5651207730278225,4.74969184864167,-2.1438575114815492,3.2447958601921685,1.5651207730278225,0.008439470899352486,0.026363443049339384,0.0
9.544309967769479,0.0,0.0,1.5576647704546105,-0.09965309302204323,0.4442880896493444,1.5576647704546105,0.03212650908859859,3.0594814037788867,1.442514040900423,4.677983398425774,-2.1362080190247865,-2.9766893285823417,1.5576647704546105,4.700193051189212,-2.150778301676657,3.3162230115946945,1.5576647704546105,0.009727032997449925,0.026562413527912863,0.0
9.594071103966082,0.0,0.0,1.5544632644559309,0.06118948322124767,0.4458870927921737,1.5544632644559309,0.03213926224472594,3.0916079128674854,1.4484620400615715,4.629231801756309,-2.146113523754894,-2.907113881281212,1.5544632644559309,4.651318159207517,-2.1612307054148507,3.3883355936848827,1.5544632644559309,0.012264167786508295,0.02676446089131386,0.0
9.644036211406883,0.0,0.0,1.5564298493037978,0.2513898558490739,0.4449039951235435,1.5564298493037978,0.03203607464234738,3.1237471751122112,1.444804022432896,4.58078771657108,-2.159425410675972,-2.836098984295739,1.5564298493037978,4.603325548974306,-2.1751844944432,3.4607455216348817,1.5564298493037978,0.01365919875103394,0.02750095654006269,0.0
9.694011696421898,0.0,0.0,1.5644833934901077,0.4670435071696344,0.440907172258501,1.5644833934901077,0.031802650701401106,3.155783249754559,1.429967375268168,4.533908702487256,-2.1761751796588227,-2.7615996028210557,1.5644833934901077,4.5564665698465765,-2.1925695581314977,3.5329725819738518,1.5644833934901077,0.011386877615320756,0.027886072245943812,0.0
9.743772278719199,0.0,0.0,1.5793366150109809,0.6995465444302955,0.43365727173293184,1.5793366150109809,0.031434267245515776,3.18758590045596,1.4031969634098769,4.488365673995954,-2.1963392055026723,-2.690486144734716,1.5793366150109809,4.510976460590976,-2.2132740623900737,3.6044579448968705,1.5793366150109809,0.01175878245200046,0.02824954952282261,0.0
9.79372917620718,0.0,0.0,1.6013263480392799,0.9422431616485035,0.4232071260439587,1.6013263480392799,0.030936854068280898,3.219020167701476,1.364923607354051,4.443989758214029,-2.2197337596091256,-2.6236280945989736,1.6013263480392799,4.467065011651504,-2.2371456065558277,3.6746050307092455,1.6013263480392799,0.015047818128632429,0.028907433910658375,0.0
9.843943644713177,0.0,0.0,1.6304763872280352,1.1937834961291214,0.4098586474101642,1.6304763872280352,0.030323682016733695,3.249957021769757,1.3165550309793153,4.401110126038057,-2.246062849173727,-2.559961801420628,1.6304763872280352,4.424908529624308,-2.263996157382632,3.742838796822687,1.6304763872280352,0.0196152910637295,0.029798784481412162,0.0
9.894230971115979,0.0,0.0,1.6666762983614793,1.451313478883616,0.39404833360767355,1.6666762983614793,0.02961257276667327,3.2802807037864907,1.259985437003683,4.359952817645669,-2.274988202026712,-2.492375870803444,1.6666762983614793,4.384644463669946,-2.2936102333751287,3.808654574039305,1.6666762983614793,0.01784513766316209,0.030926646034279123,0.0
9.944328320831026,0.0,0.0,1.7096534243621742,1.7048335811276312,0.3763213826362498,1.7096534243621742,0.02882607360154011,3.309893276553164,1.1974348216926,4.321299282063617,-2.306636828554107,-2.424831903930621,1.7096534243621742,4.34636916910888,-2.325754690707835,3.8716423860689573,1.7096534243621742,0.013288982819991801,0.031527636920505225,0.0
9.994293276460946,0.0,0.0,1.7587970826501365,1.939497566360025,0.3573492327349036,1.7587970826501365,0.02799134266858781,3.338719350154704,1.131453137849721,4.284611890870701,-2.3406367505033385,-2.375785599520726,1.7587970826501365,4.310138687895865,-2.360188634740073,3.9315032362434605,1.7587970826501365,0.024103528584600298,0.03215421502028305,0.0
10.044646159350146,0.0,0.0,1.813086223635012,2.136679195392725,0.3378806654262558,1.813086223635012,0.027138304469002526,3.366710692823292,1.0647094980086087,4.248708228934964,-2.376437904954739,-2.3250737303077416,1.813086223635012,4.275972351315174,-2.3966726814397115,3.9880656023424823,1.813086223635012,0.02995402547063719,0.033952592663298226,0.0
10.095008092636462,0.0,0.0,1.8710720741921631,2.2797807639112544,0.3186701445136615,1.8710720741921631,0.02629650883562256,3.3938489972922943,0.9997398657383666,4.21563999003913,-2.4140409342602704,-2.266845438626604,1.8710720741921631,4.243858741882203,-2.434976944712328,4.0412913934962535,1.8710720741921631,0.024951524943270798,0.03513708139885277,0.0
10.145261767917937,0.0,0.0,1.9310223491936378,2.382129517081658,0.3003750141272804,1.9310223491936378,0.02548762146813623,3.4201455061279167,0.9386278670402399,4.184263834271201,-2.4535653806920177,-2.2203795870128515,1.9310223491936378,4.213763151531365,-2.474887165773726,4.091269293948363,1.9310223491936378,0.02846357378162878,0.03639819003585745,0.0
10.195672627871618,0.0,0.0,1.9917371646130893,2.5000000000000013,0.2833185848905475,1.9917371646130893,0.024715770258006205,3.445633127596053,0.8822750341628943,4.154657509638174,-2.4943288928171143,-2.1795211109793904,1.9917371646130893,4.185635439976696,-2.5162086348375348,4.138192150291465,1.9917371646130893,0.03452795409126885,0.03792565462768594,0.0
10.246034519362896,0.0,0.0,2.053526590258105,2.500000000000002,0.2672497696504313,2.053526590258105,0.023993502130601186,3.470348897854059,0.829695442291393,4.126667782759886,-2.5361969443261585,-2.1356406020721863,2.053526590258105,4.1594166453772825,-2.5587675373628,4.182297877531028,2.053526590258105,0.03475317242362763,0.039773353803254065,0.0
10.29624651486029,0.0,0.0,2.113510345584608,2.49999999999999,0.2513829417943408,2.113510345584608,0.023331080795684495,3.49434239998466,0.7782289437472009,4.100902125301763,-2.57915422289113,-2.1027534860454953,2.113510345584608,4.135042225933488,-2.602409488658094,4.223775103398962,2.113510345584608,0.043343282264871164,0.041308036228274635,0.0
10.346558104229851,0.0,0.0,2.171838047573819,2.5000000000000027,0.23475505708754402,2.171838047573819,0.022720671422521453,3.5176734807803447,0.724741621038237,4.075629591127379,-2.622915610681502,-2.0677176500468404,2.171838047573819,4.112440827738566,-2.646995945296517,4.262679472437824,2.171838047573819,0.04721181530507934,0.04398783531859535,0.0
10.39683482055567,0.0,0.0,2.2286397261301225,2.5000000000000053,0.2167099378383156,2.2286397261301225,0.022155804121214425,3.5403941522028664,0.6671738332482079,4.05296614429136,-2.6675461599815566,-2.0194841851374212,2.2286397261301225,4.0915298060297935,-2.6924001998792924,4.298909961819177,2.2286397261301225,0.03520883977701317,0.04587896365344989,0.0
10.446875553783384,0.0,0.0,2.2840292364331587,2.4999999999999893,0.1972943309608043,2.2840292364331587,0.021631082624403233,3.5625499563240806,0.6057415881405868,4.032215887725982,-2.7130907196908316,-1.9851578209627687,2.2840292364331587,4.072210643776261,-2.738504742422612,4.332262585401618,2.2840292364331587,0.0342350991848015,0.04738621173857162,0.0
10.497003977527026,0.0,0.0,2.3381069429941665,2.499999999999992,0.1773349192758546,2.3381069429941665,0.02114196553915615,3.5841810389484836,0.5430834177085062,4.012602181956812,-2.759318628689461,-1.9538915439846603,2.3381069429941665,4.054367779289285,-2.7852009067624395,4.3625441554672815,2.3381069429941665,0.03325039227235571,0.04913509375980952,0.0
10.547112050735866,0.0,0.0,2.3909618568420568,2.500000000000005,0.1580703871850057,2.3909618568420568,0.02068459972519157,3.60532300448764,0.48303093411723597,3.994755783005923,-2.8060424090631715,-1.9356147438618636,2.3909618568420568,4.037872861854131,-2.832390468578156,4.389693386899982,2.3909618568420568,0.04212282358225927,0.050530215996053236,0.0
10.597266597425616,0.0,0.0,2.442673356155036,2.4999999999999942,0.1405295884726459,2.442673356155036,0.020255691726202278,3.6260076042128313,0.42867285127374144,3.976813936957522,-2.85302623635548,-1.923364574889385,2.442673356155036,4.022593465782392,-2.8799878337943516,4.413840540342513,2.442673356155036,0.05401980805231332,0.053129022161929995,0.0
10.647446407422583,0.0,0.0,2.4933125854705414,2.499999999999991,0.12506621819701408,2.4933125854705414,0.019852407391128396,3.6462632959390335,0.3809769723186865,3.9601006812952964,-2.900228805377888,-1.9019419381166898,2.4933125854705414,4.008402539941659,-2.9279212515659108,4.4352702840405485,2.4933125854705414,0.05402691497765133,0.05567711490881778,0.0
10.697495509348718,0.0,0.0,2.542943603948362,2.499999999999997,0.11132155741720784,2.542943603948362,0.01947229265940751,3.666115703330162,0.33873848115920785,3.944269347038083,-2.9476861543853734,-1.882152880327514,2.542943603948362,3.995184456241974,-2.9761322179449317,4.454315667594426,2.542943603948362,0.053283240742354465,0.058322610343490136,0.0
10.747730115731649,0.0,0.0,2.591624335596881,2.4999999999999996,0.0985597516895705,2.591624335596881,0.019113210430480802,3.6855879959895694,0.2996367694345881,3.9293219131661066,-2.9958673443997785,-1.8633564729984857,2.591624335596881,3.982835722122118,-3.0245733121184224,4.471249510757888,2.591624335596881,0.05142067657678773,0.06072693250646116,0.0
10.798176058227787,0.0,0.0,2.639407361673083,2.5000000000000036,0.08610358508401345,2.639407361673083,0.018773289794744637,3.7047012064200504,0.26156667791210503,3.915171670393295,-3.044291007633901,-1.8481962638828866,2.639407361673083,3.971261446400366,-3.0732054000147415,4.486228623973037,2.639407361673083,0.05123958067633794,0.06310392269325753,0.0
10.848622495474437,0.0,0.0,2.6863405861599445,2.5000000000000058,0.07361085397893616,2.6863405861599445,0.018450884863326557,3.723474496214795,0.22346696264068125,3.901691802941733,-3.092903158059015,-1.8362226387492318,2.6863405861599445,3.9603704510736275,-3.121995165057486,4.499304578867189,2.6863405861599445,0.05234191043683367,0.06549449303403883,0.0
10.899065925498393,0.0,0.0,2.732467798318261,2.5000000000000107,0.06107770783701929,2.732467798318261,0.018144541122875345,3.7419253810781217,0.18531445816079425,3.8887069611863394,-3.141644886328681,-1.8288966935977864,2.732467798318261,3.9500717311399063,-3.1709134738839024,4.5104758945223296,2.732467798318261,0.056187280940530826,0.06798739007295285,0.0
10.949263341138186,0.0,0.0,2.7778291511254496,2.4999999999999902,0.04865042077328661,2.7778291511254496,0.017852967741961726,3.760069922200997,0.14754193974083699,3.8760665942409744,-3.1899725704745583,-1.8222186556557423,2.7778291511254496,3.9402733556470224,-3.219934535949481,4.519739931958164,2.7778291511254496,0.05877328043431973,0.07085356438016113,0.0
10.999420149789072,0.0,0.0,2.8224615704803537,2.5000000000000044,0.036446564947117864,2.8224615704803537,0.017575014623496057,3.7779228899429587,0.11049306510142888,3.8637507568390763,-3.23880459855934,-1.8135085250874028,2.8224615704803537,3.9308831524290704,-3.2690354862040176,4.527115687021641,2.8224615704803537,0.057438904929457024,0.07362516625065497,0.0
11.049983353291967,0.0,0.0,2.866399107039094,2.4999999999999956,0.02452058842248514,2.866399107039094,0.017309653270867496,3.7954979045664547,0.07431970913624855,3.85176225683794,-3.288134932799945,-1.8080997373035554,2.866399107039094,3.9218098197739963,-3.3181960277258757,4.5326393353201,2.866399107039094,0.05755376544406943,0.07622552394983298,0.0
11.100502211612923,0.0,0.0,2.9096732402162626,2.4999999999999925,0.012932765254055378,2.9096732402162626,0.017055960740645356,3.8128075578373224,0.039192382823102896,3.8399985612935232,-3.3370107765267925,-1.804748130567521,2.9096732402162626,3.9129636730478214,-3.36739799288882,4.536354644824236,2.9096732402162626,0.05791746821217103,0.07903980295743343,0.0
11.150975143923489,0.0,0.0,2.952313142067876,2.5000000000000004,0.0017954855305794082,2.952313142067876,0.0168131061101171,3.8298635185779677,0.005440871090883846,3.8283606360253657,-3.3863308172729703,-1.8038197156003644,2.952313142067876,3.904257158177293,-3.416624879464869,4.5383139075028005,2.952313142067876,0.05894831592357974,0.08171910595965065,0.0
11.201307817528573,0.0,0.0,2.9943459073431686,2.4999999999999853,-0.00877544410347825,2.9943459073431686,0.016580339006756713,3.846676624688085,-0.02659293748922232,3.8167528942327067,-3.4349554093141172,-1.8079961914349287,2.9943459073431686,3.8956055662677884,-3.4658614563632284,4.53858590157153,2.9943459073431686,0.06339678582687114,0.08469313804124884,0.0
11.25115200869616,0.0,0.0,3.03579675486006,2.5000000000000147,-0.01877209486860137,3.03579675486006,0.01635697983830235,3.8632569636948415,-0.0568918188544555,3.804935678482696,-3.48322790152601,-1.8101940274837351,3.03579675486006,3.886927944533502,-3.5150934487625465,4.537256496565174,3.03579675486006,0.06426521686932318,0.08796672548657285,0.0
11.301260729745527,0.0,0.0,3.0766892044558163,2.499999999999988,-0.02836724054352333,3.0766892044558163,0.016142411433267057,3.879613943533144,-0.08598440010965788,3.7929895801801745,-3.5323147468532254,-1.8127536090309482,3.0766892044558163,3.878147609748809,-3.564307213088132,4.534412423064967,3.0766892044558163,0.06398072491632867,0.09096926896377731,0.0
11.35153033410557,0.0,0.0,3.1170452330389837,2.4999999999999893,-0.03787886004052697,3.1170452330389837,0.015936071857380153,3.895756354966411,-0.11483935376227579,3.7808461470193997,-3.580838489906265,-1.8177756345648446,3.1170452330389837,3.8691915802680934,-3.613489285538769,4.530113985104867,3.1170452330389837,0.0647043124901252,0.09418593329863514,0.0
11.401749509168987,0.0,0.0,3.156885412682434,2.499999999999986,-0.04765206417594712,3.156885412682434,0.015737448215325234,3.911692426823791,-0.14450959126973673,3.7684348091978284,-3.6297053285241683,-1.8242605991472458,3.156885412682434,3.8599887919167384,-3.6626257524970636,4.5243730619037335,3.156885412682434,0.06544835387139258,0.0972927852733678,0.0
11.451918093140202,0.0,0.0,3.196229033220747,2.5000000000000044,-0.05793742112371988,3.196229033220747,0.015546071281934786,3.9274298750391163,-0.17576465251614898,3.7556856946596766,-3.6779698386447737,-1.8320661629009596,3.196229033220747,3.850467677471973,-3.7117014906302677,4.517148896683994,3.196229033220747,0.06602975240536679,0.10060541044844902,0.0
11.50203696620708,0.0,0.0,3.235094211425584,0.5834482597118896,-0.0688175952916533,3.235094211425584,0.015431216365116875,3.942975946321051,-0.2088679949922675,3.7425426474700982,-3.726541281098819,-1.840040197056215,3.235094211425584,3.840554011748197,-3.7606993856413333,4.508362262672992,3.235094211425584,0.06521715254962146,0.10379308085605482,0.0
11.552190799067198,0.0,0.0,3.244097527759049,-3.9999999999999973,-0.08019232918173606,3.244097527759049,0.015559049130616908,3.958407162686168,-0.24352931228671262,3.729003592303293,-3.7746636503189777,-1.8502346487648575,3.244097527759049,3.830169756157915,-3.8095996422181284,4.49792076261973,3.244097527759049,0.06497010420500082,0.10702857674022273,0.0
11.602306005912123,0.0,0.0,3.1818613312365813,-3.999999999999991,-0.09181501433419516,3.1818613312365813,0.015869512334487225,3.973966211816785,-0.279011779948297,3.714897515606157,-3.822883808119154,-1.8642638766004203,3.1818613312365813,3.819233236102624,-3.858379271395414,4.485746511953385,3.1818613312365813,0.06682508137421905,0.1102083049716003,0.0
11.652299849615925,0.0,0.0,3.1183832818986326,-3.9999999999999956,-0.10336036020190795,3.1183832818986326,0.016199337052087998,3.989835724151272,-0.3143333901420457,3.7000798282388785,-3.870376520433018,-1.8814351541568135,3.1183832818986326,3.807660571239207,-3.907011806500027,4.47179846062413,3.1183832818986326,0.0700483076013576,0.11364752724856929,0.0
11.702014757134027,0.0,0.0,3.0535859336902806,-3.999999999999995,-0.11447602517305115,3.0535859336902806,0.01655062348737748,4.00603506120336,-0.3484203657906222,3.6845051072157973,-3.9175547626425304,-1.8967077234530465,3.0535859336902806,3.795367966590287,-3.9554672603179113,4.456084650042323,3.0535859336902806,0.06960706631578262,0.11716625396706025,0.0
11.751867723859641,0.0,0.0,2.987383439740771,-3.999999999999992,-0.12478241514690308,2.987383439740771,0.016925805338301604,4.022585684690738,-0.38010340081077343,3.668156746330904,-3.9648338653400077,-1.9129583445889686,2.987383439740771,3.782274411317906,-4.0037123241555985,4.438666800705975,2.987383439740771,0.06843983811535637,0.12055859995023685,0.0
11.801858361607632,0.0,0.0,2.9196802183875645,-4.000000000000004,-0.13385024765088643,2.9196802183875645,0.01732772113888968,4.03951149002904,-0.4080465655447757,3.6509589333965677,-4.01174026934018,-1.9349215499773764,2.9196802183875645,3.768304576946542,-4.0517108562894455,4.419665087782184,2.9196802183875645,0.07140133057997389,0.12396631752708658,0.0
11.851581135001867,0.0,0.0,2.8503693338320057,-2.940202219564578,-0.14121452455634997,2.8503693338320057,0.017699976974489877,4.0568392111679294,-0.4307901558112028,3.6327410040470545,-4.057759329958387,-1.9581350263196315,2.8503693338320057,3.753391969668417,-4.099424775004026,4.399266470770388,2.8503693338320057,0.07421618991043388,0.12764272331871632,0.0
11.901320422799568,0.0,0.0,2.7983278222453687,-1.4840107876893338,-0.14644166878685375,2.7983278222453687,0.017949998694956375,4.0745391881424196,-0.44696226941997513,3.6133833276719747,-4.103849231210998,-1.9806379877695475,2.7983278222453687,3.737482322436402,-4.146815460747564,4.3777308811027895,2.7983278222453687,0.07518356169275009,0.13132652962037106,0.0
11.951260637222768,0.0,0.0,2.771689830543044,-0.14307509477371955,-0.14922860427956902,2.771689830543044,0.018044659098935288,4.092489186837376,-0.4555948304533499,3.5929422381628933,-4.1493680538914175,-2.0049839984890703,2.771689830543044,3.7205368695370438,-4.193845644826861,4.355386832843373,2.771689830543044,0.07718552415285629,0.13512455754201744,0.0
12.001128795641135,0.0,0.0,2.7691080892323043,1.0676430864551942,-0.14950287063534723,2.7691080892323043,0.017990675754375168,4.110533845936311,-0.45644476211157986,3.571426893593584,-4.194331221328275,-2.027762540108557,2.7691080892323043,3.7025348405898026,-4.240481569710452,4.332611235047164,2.7691080892323043,0.07718846797613566,0.13899333948560147,0.0
12.05116839358124,0.0,0.0,2.78831570982212,2.1063638669006757,-0.14748006696351385,2.78831570982212,0.017808916001395024,4.128524521690687,-0.4501778814953089,3.5487845311537525,-4.239178645470163,-2.053476117913635,2.78831570982212,3.6834744310517364,-4.286695019262621,4.3097931483983425,2.78831570982212,0.08008395913239141,0.1428256801591138,0.0
12.101212532359636,0.0,0.0,2.825827766996128,2.4999999999999902,-0.14364453275782976,2.825827766996128,0.01755439918007891,4.146333437692082,-0.4383052451521896,3.524970471597383,-4.282984840315863,-2.07929204024063,2.825827766996128,3.66337172976089,-4.332464730705937,4.2872883487817965,2.825827766996128,0.08339508184284128,0.14698016129483424,0.0
12.151291897017254,0.0,0.0,2.869713764946325,2.5000000000000084,-0.13864546383167128,2.869713764946325,0.017289956634273317,4.163887836872161,-0.42285067249035246,3.500020867869539,-4.32666507985371,-2.101230190966856,2.869713764946325,3.642257590449098,-4.377776800781668,4.265377072998396,2.869713764946325,0.08342195678566533,0.15114130231803594,0.0
12.201597837700783,0.0,0.0,2.9129386565320083,2.5000000000000093,-0.13314044352844828,2.9129386565320083,0.017037116627637097,4.181177793506434,-0.40585685222845647,3.4740701526734665,-4.369771407281393,-2.1182771483829814,2.9129386565320083,3.6201730455227317,-4.422623989945683,4.244238385285645,2.9129386565320083,0.07933022648904142,0.15536875745531833,0.0
12.251786704411257,0.0,0.0,2.9555314481011012,2.500000000000014,-0.12767743523909827,2.9555314481011012,0.016795054744309906,4.198214910134071,-0.3890174794640702,3.447770452175875,-4.412371459001157,-2.135680780183063,2.9555314481011012,3.597164309912696,-4.467004198553557,4.223949234023782,2.9555314481011012,0.07644470702725847,0.1590699876170544,0.0
12.30181044639414,0.0,0.0,2.9975190849618762,2.5000000000000004,-0.12269074063281914,2.9975190849618762,0.016563026319735382,4.215009964878381,-0.3736669457967471,3.420512911332683,-4.454276560661793,-2.1589651274375474,2.9975190849618762,3.573278383390335,-4.510918596094308,4.204501898242662,2.9975190849618762,0.08028171850062371,0.16292823460326222,0.0
12.351956717334717,0.0,0.0,3.0389266507612147,2.5,-0.11854298675287243,3.0389266507612147,0.016340356787437928,4.231572991198116,-0.36091332880840077,3.3921242913947074,-4.49581065091539,-2.176025508681415,3.0389266507612147,3.548559649280838,-4.554369741934395,4.185821949528722,3.0389266507612147,0.07866215103055119,0.16703648804358268,0.0
12.402131832945186,0.0,0.0,3.0797775427298095,2.5000000000000013,-0.1154938271109103,3.0797775427298095,0.016126433416606637,4.247913347985555,-0.3515457550068996,3.3634185906917633,-4.536801753522198,-2.1934870131324162,3.0797775427298095,3.52304728801904,-4.597359766240123,4.167779565667493,3.0797775427298095,0.07808127162032363,0.1707295929672057,0.0
12.451984053658785,0.0,0.0,3.120093626271326,2.5000000000000027,-0.11361277318540565,3.120093626271326,0.01592069820969629,4.264039781402161,-0.34577013039329074,3.333974373311047,-4.5768017780045565,-2.210777884053993,3.120093626271326,3.496773417716028,-4.639888697334029,4.1502054752963735,3.120093626271326,0.07779805217078106,0.1745952125622532,0.0
12.501837888177212,0.0,0.0,3.159895371795567,2.471676635537916,-0.11272392692334478,3.159895371795567,0.0157237361935489,4.279960479611858,-0.3430418644903982,3.3038751002442295,-4.616777950043955,-2.2233541678056086,3.159895371795567,3.4697622968369144,-4.681953263013557,4.132920113625469,3.159895371795567,0.07308897425149219,0.17823126385139498,0.0
12.551864095165897,0.0,0.0,3.1987593631685236,0.3175393751154268,-0.11240467035565398,3.1987593631685236,0.015616112711022832,4.295684215805407,-0.34206205782671745,3.273220478502761,-4.656296745193197,-2.237852542451273,3.1987593631685236,3.442030977005486,-4.723546570355223,4.115771140435584,3.1987593631685236,0.07043837570727085,0.18171274966017548,0.0
12.601864034166182,0.0,0.0,3.203718093840514,0.8924648935901864,-0.11205988651966795,3.203718093840514,0.015570259888805551,4.31130032851643,-0.3410039866233223,3.2420075859491213,-4.695342485777797,-2.256212729946319,3.203718093840514,3.413591492090287,-4.764658920866686,4.098671148667344,3.203718093840514,0.07169857143407654,0.18505622124125556,0.0
12.651850211892057,0.0,0.0,3.2176140041753483,1.8798431838111767,-0.111102032666455,3.2176140041753483,0.015466757707150825,4.326870588405236,-0.3380649587573627,3.209938434656518,-4.733690897305701,-2.280212452370844,3.2176140041753483,3.3844542505684396,-4.8052797431036876,4.081624050835903,3.2176140041753483,0.07865119602716142,0.18862855787523686,0.0
12.701984295677272,0.0,0.0,3.2466890832267947,2.4999999999999782,-0.1091368718086433,3.2466890832267947,0.015307290625122639,4.342337346112387,-0.33203712354874265,3.1766938168581196,-4.771420189443581,-2.2980235963548883,3.2466890832267947,3.3546317501152845,-4.845400181127389,4.0647238776667125,3.2466890832267947,0.079562166842015,0.19270430005935943,0.0
12.75211725820217,0.0,0.0,3.284957309789601,2.499999999999985,-0.10601279883292417,3.284957309789601,0.015131009568341992,4.35764463673751,-0.3224598228133429,3.1432815567977617,-4.8085916073171155,-2.310859567161825,3.284957309789601,3.3241414539915963,-4.885015519371811,4.048125041433581,3.284957309789601,0.07579930141582025,0.19634387371830153,0.0
12.802085393454751,0.0,0.0,3.3227848337104557,2.4999999999999787,-0.10178032347058884,3.3227848337104557,0.014960682011984921,4.372775646305852,-0.30949467069824366,3.109303330732011,-4.845215721436839,-2.3266452198219065,3.3227848337104557,3.2930071614058596,-4.924126799964644,4.032004983129746,3.3227848337104557,0.0754648957720665,0.19993512877597963,0.0
12.85203034307187,0.0,0.0,3.3601865387404177,2.4999999999999942,-0.09671182716957999,3.3601865387404177,0.014795980204742099,4.387736328317837,-0.29398327421378645,3.0747664110145747,-4.881280442548773,-2.342448474818893,3.3601865387404177,3.261258950214238,-4.962741457738158,4.016533064511005,3.3601865387404177,0.07579623215031184,0.2035076513864361,0.0
12.901952186048996,0.0,0.0,3.397176489252273,2.49999999999999,-0.09138578945011194,3.397176489252273,0.014636601113114859,4.402532308522579,-0.27770012357985313,3.039680293432293,-4.916779639035676,-2.357710882175227,3.397176489252273,3.2289318700317127,-5.000872881363429,4.001836574637221,3.397176489252273,0.07636214963286214,0.207093777430806,0.0
12.951902180721197,0.0,0.0,3.43376799203506,2.500000000000003,-0.08671399726982532,3.43376799203506,0.014482264075104095,4.417168909635694,-0.2634302919056853,3.0040194144971863,-4.95181320341052,-2.3735832179948475,3.43376799203506,3.19606319848516,-5.038538526937425,3.98795409419661,3.43376799203506,0.07835200501187067,0.21071805026923027,0.0
13.001840805560738,0.0,0.0,3.46997365222282,1.013955060488961,-0.08381676366306264,3.46997365222282,0.014376512790681499,4.431651173710798,-0.2545866506035118,2.9678390922762503,-4.986164845095142,-2.3880419558128714,3.46997365222282,3.162688064234086,-5.07575619556977,3.9747849755527227,3.46997365222282,0.07964162418600829,0.21445916150375396,0.0
13.051718875348033,0.0,0.0,3.484550790119116,-4.0000000000000036,-0.08369704151923484,3.484550790119116,0.014466561294948376,4.44602768650148,-0.25422129919557185,2.9312708562820213,-5.020069592565235,-2.394911098689104,3.484550790119116,3.1288338280656567,-5.112538630552399,3.962057958539251,3.484550790119116,0.07378375004876858,0.218132186543511,0.0
13.101720320463498,0.0,0.0,3.4266845449393224,-4.000000000000005,-0.08677434066069066,3.4266845449393224,0.014715090316596994,4.460494247796428,-0.26361453352769626,2.894442289318329,-5.0540875023612974,-2.3999905407749127,3.4266845449393224,3.0945145469120026,-5.1488875489054085,3.9493492057732316,3.4266845449393224,0.06615443936855847,0.22139547665522633,0.0
