x_rollout_m,y_rollout_m,psi_rollout_rad,v_rollout_mps,psi_err_rad,xy_err_m,v_err_mps
5.811064167397603,-3.5509768838613693,1.5137344985783148,2.85317607640775,-0.006961482196807367,0.025320008252871593,0.0
5.813378634283954,-3.5010405484768676,1.5352277388610749,2.79741644340975,-0.003729733966415072,0.025427631156564316,0.0
5.814597730295203,-3.4510655522897182,1.5575863485633834,2.7282158209753025,0.0003373910807780156,0.02538474154989025,0.0
5.814670709048914,-3.401075851298028,1.5810865530531164,2.653909253803943,-0.0007090119596266931,0.025163209284421652,0.0
5.813535480527083,-3.3510991239494405,1.6059285728785737,2.5815622018739237,-0.009172867623647551,0.025280996344566566,0.0
5.811123965130294,-3.3011678552627512,1.63218247454168,2.5177647295282224,-0.007608144684098761,0.025604913273873837,0.0
5.80736896977464,-3.2513197670015193,1.659783724547256,2.465249539838352,-0.0015262987696842423,0.02512676536147596,0.0
5.802210176785743,-3.201597490330955,1.6885734331246947,2.4236626690321827,-0.008034000339246283,0.025041934254108455,0.0
5.79559755739792,-3.1520477269013396,1.7183596052207373,2.390181250833074,-0.010796270558472543,0.025358385664364103,0.0
5.787491482464793,-3.102720383878531,1.7489861053931923,2.3601052462301846,-0.012236042375783907,0.025415430108443667,0.0
5.777859473489229,-3.0536682741039103,1.7803981569102307,2.328080706405533,-0.008434715657685388,0.025627120903097753,0.0
5.766670470120792,-3.00494784997335,1.8126803460856855,2.2899929156028187,-0.003300475335049846,0.025755749708337095,0.0
5.753888639877531,-2.956621009304015,1.8460453180300525,2.244626915866671,-0.009587944556464834,0.026121184145262506,0.0
5.739469248854015,-2.9087574474819764,1.8807725932480837,2.194295653178248,-0.0061088798011441625,0.026612506984792308,0.0
5.723358660409803,-2.8614365802292125,1.9171112404876534,2.144190679005109,-0.0007702234544986197,0.026591497556591303,0.0
5.70549948907953,-2.8147478350667594,1.955168037522488,2.1005578499622666,-0.0016822894306010028,0.02669715236246547,0.0
5.685840239966916,-2.768788320140331,1.9948222882579607,2.068324451847087,-0.009108235408712417,0.026760676793363435,0.0
5.664346411343907,-2.7236578699111518,2.0357221376814083,2.049321237698544,-0.01415104506236764,0.027307208778341027,0.0
5.641008460122324,-2.679453015596381,2.0773840269221338,2.041743654795475,-0.016791930462058957,0.027522231862277126,0.0
5.615842971272128,-2.6362624855118812,2.1193557319867526,2.0406902744815296,-0.01781920168752249,0.028095328360500795,0.0
5.588886489059863,-2.59416651151421,2.1613707788355816,2.039589875970322,-0.01756470177623992,0.02824900975405299,0.0
5.560184728568895,-2.5532405892911405,2.2034311737883874,2.0325179228108974,-0.00964787407633727,0.028720919565167223,0.0
5.529781713346188,-2.5135622113988454,2.2457847682378933,2.0166085144557697,-0.0027329431561664563,0.028224140137212746,0.0
5.497713155232486,-2.475217555287592,2.288809269880487,1.9929353690453329,-0.002751984726427459,0.02836546505684419,0.0
5.464006167377773,-2.438305153684534,2.3328619780487965,1.9652119461867457,-0.001908182591631391,0.028052554887252557,0.0
5.42868433716388,-2.4029352308415124,2.3781663642321944,1.9374520605278707,-0.00680394262150763,0.02807672904891229,0.0
5.391775023360364,-2.3692255784678644,2.424778296956142,1.9121097098487407,-0.009952958636180842,0.028132236383220564,0.0
5.353315420013397,-2.3372963981256074,2.4726339699213966,1.8894235071053034,-0.006095562572913771,0.028189687150515685,0.0
5.313355259532326,-2.307266814314064,2.521645742877754,1.8678641088082315,-0.0029393532529198296,0.027759921631679195,0.0
5.271956120478912,-2.279254707698736,2.5717954599530035,1.845132987892575,-0.005226719667675184,0.027676565300725358,0.0
5.229188951525931,-2.253379820300936,2.6231884274129227,1.8192157446191222,-0.0059033263095584765,0.027589290480867928,0.0
5.185131907200176,-2.2297686924905764,2.6760561532996423,1.7892535228252224,-0.0012099705809793804,0.027491217537016506,0.0
5.139870142841254,-2.208559232015305,2.730709313565631,1.7559431827484506,0.004824592494643287,0.026999840273556747,0.0
5.093498271195964,-2.1899026116054494,2.787455688477373,1.7212241459582402,0.005476525736648252,0.026524871462010702,0.0
5.04612497955386,-2.173960985363077,2.846514429104624,1.6874768045977455,0.006270495857115588,0.02646454916470786,0.0
4.997878300292041,-2.1609010352263263,2.9079589861573094,1.6567388617164842,0.004726666713902539,0.026057957537030288,0.0
4.948909741180392,-2.150884817787343,2.9717046902749304,1.6302297132434576,0.0025710134698022635,0.02604389652773191,0.0
4.899395981887592,-2.144060181096169,3.037540386485987,1.6082461952673046,0.004286808909361728,0.026103453887528952,0.0
4.8495378124386095,-2.1405529572335174,3.1051882330618628,1.5904044466831226,0.0051812005374012315,0.025846274317870666,0.0
4.79955695645453,-2.140462125356293,3.174362390650417,1.5761225392955038,0.006445300928636044,0.0260636666203948,0.0
