x_m,y_m,psi_rad,v_mps
4.012602181956812,-2.759318628689461,-1.9538915439846603,2.3381069429941665
3.994755783005923,-2.8060424090631715,-1.9356147438618636,2.3909618568420568
3.976813936957522,-2.85302623635548,-1.923364574889385,2.442673356155036
3.9601006812952964,-2.900228805377888,-1.9019419381166898,2.4933125854705414
3.944269347038083,-2.9476861543853734,-1.882152880327514,2.542943603948362
3.9293219131661066,-2.9958673443997785,-1.8633564729984857,2.591624335596881
3.915171670393295,-3.044291007633901,-1.8481962638828866,2.639407361673083
3.901691802941733,-3.092903158059015,-1.8362226387492318,2.6863405861599445
3.8887069611863394,-3.141644886328681,-1.8288966935977864,2.732467798318261
3.8760665942409744,-3.1899725704745583,-1.8222186556557423,2.7778291511254496
3.8637507568390763,-3.23880459855934,-1.8135085250874028,2.8224615704803537
3.85176225683794,-3.288134932799945,-1.8080997373035554,2.866399107039094
3.8399985612935232,-3.3370107765267925,-1.804748130567521,2.9096732402162626
3.8283606360253657,-3.3863308172729703,-1.8038197156003644,2.952313142067876
3.8167528942327067,-3.4349554093141172,-1.8079961914349287,2.9943459073431686
3.804935678482696,-3.48322790152601,-1.8101940274837351,3.03579675486006
3.7929895801801745,-3.5323147468532254,-1.8127536090309482,3.0766892044558163
3.7808461470193997,-3.580838489906265,-1.8177756345648446,3.1170452330389837
3.7684348091978284,-3.6297053285241683,-1.8242605991472458,3.156885412682434
3.7556856946596766,-3.6779698386447737,-1.8320661629009596,3.196229033220747
3.7425426474700982,-3.726541281098819,-1.840040197056215,3.235094211425584
3.729003592303293,-3.7746636503189777,-1.8502346487648575,3.244097527759049
3.714897515606157,-3.822883808119154,-1.8642638766004203,3.1818613312365813
3.7000798282388785,-3.870376520433018,-1.8814351541568135,3.1183832818986326
3.6845051072157973,-3.9175547626425304,-1.8967077234530465,3.0535859336902806
3.668156746330904,-3.9648338653400077,-1.9129583445889686,2.987383439740771
3.6509589333965677,-4.01174026934018,-1.9349215499773764,2.9196802183875645
3.6327410040470545,-4.057759329958387,-1.9581350263196315,2.8503693338320057
3.6133833276719747,-4.103849231210998,-1.9806379877695475,2.7983278222453687
3.5929422381628933,-4.1493680538914175,-2.0049839984890703,2.771689830543044
3.571426893593584,-4.194331221328275,-2.027762540108557,2.7691080892323043
3.5487845311537525,-4.239178645470163,-2.053476117913635,2.78831570982212
3.524970471597383,-4.282984840315863,-2.07929204024063,2.825827766996128
3.500020867869539,-4.32666507985371,-2.101230190966856,2.869713764946325
3.4740701526734665,-4.369771407281393,-2.1182771483829814,2.9129386565320083
3.447770452175875,-4.412371459001157,-2.135680780183063,2.9555314481011012
3.420512911332683,-4.454276560661793,-2.1589651274375474,2.9975190849618762
3.3921242913947074,-4.49581065091539,-2.176025508681415,3.0389266507612147
3.3634185906917633,-4.536801753522198,-2.1934870131324162,3.0797775427298095
3.333974373311047,-4.5768017780045565,-2.210777884053993,3.120093626271326
3.3038751002442295,-4.616777950043955,-2.2233541678056086,3.159895371795567
3.273220478502761,-4.656296745193197,-2.237852542451273,3.1987593631685236
3.2420075859491213,-4.695342485777797,-2.256212729946319,3.203718093840514
3.209938434656518,-4.733690897305701,-2.280212452370844,3.2176140041753483
3.1766938168581196,-4.771420189443581,-2.2980235963548883,3.2466890832267947
3.1432815567977617,-4.8085916073171155,-2.310859567161825,3.284957309789601
3.109303330732011,-4.845215721436839,-2.3266452198219065,3.3227848337104557
3.0747664110145747,-4.881280442548773,-2.342448474818893,3.3601865387404177
3.039680293432293,-4.916779639035676,-2.357710882175227,3.397176489252273
3.0040194144971863,-4.95181320341052,-2.3735832179948475,3.43376799203506
2.9678390922762503,-4.986164845095142,-2.3880419558128714,3.46997365222282
2.9312708562820213,-5.020069592565235,-2.394911098689104,3.484550790119116
2.894442289318329,-5.0540875023612974,-2.3999905407749127,3.4266845449393224
2.8573843787002873,-5.087751947205635,-2.409322277486379,3.3678241836729343
2.8200288917720027,-5.120986227948334,-2.4250062684661775,3.3079166394784685
2.7817513965371745,-5.153631782007878,-2.4444100269021445,3.2469039492021903
2.7431378099987516,-5.1853812488158155,-2.4658150152536775,3.1847225965460533
2.704017072971067,-5.2159515130775524,-2.4882176141552645,3.12130273740906
2.6643069073846686,-5.245729744104626,-2.5059457228777,3.067535331806889
